User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,number_of_times_abroad,Age,Travel Style,Duration of Stay (Days),Monthly Income (USD),Preferred Activities 1,Preferred Activities 2,Preferred Activities 3,Preferred Travel Season,Preferred Mode of Transportation,Tech Savvy,Accommodation Type,Category
User 5873,"Stockport, United Kingdom",en_US,232,20-Jan,2020-02-13T10:26:26-05:00,5,1,5,41.0,group,0m0w4d,6754.0,Shopping,Events,Cultural Highlights,Spring,Van,High,Motel,Business & Work-Related
User 5874,"Lodz, Poland",en_US,22,20-Feb,2020-02-12T07:39:47-05:00,5,1,1,27.0,group,0m0w4d,4101.0,Urban Attractions,Shopping,Cultural Highlights,Fall,Van,High,Resort,Business & Work-Related
User 5885,"Bournemouth, United Kingdom",en_UK,31,20-Feb,2020-03-01T09:39:19-05:00,4,1,6,27.0,group,0m0w2d,4679.0,Shopping,Urban Attractions,Cultural Highlights,Fall,Uber,High,Motel,Business & Work-Related
User 5888,"Hollywood, Florida",en_US,3,20-Feb,2020-02-27T00:38:52-05:00,5,0,2,45.0,group,0m0w6d,4370.0,Cultural Highlights,Shopping,Urban Attractions,Spring,Van,High,Motel,Business & Work-Related
User 5899,"Barcelona, Spain",ca_ES,3,20-Feb,2020-02-04T07:41:43-05:00,4,0,3,41.0,group,0m0w6d,6233.0,Shopping,Events,Cultural Highlights,Fall,PickMe,High,Motel,Business & Work-Related
User 5901,"San Francisco, California",en_US,14,20-Feb,2020-02-02T04:36:29-05:00,2,0,3,43.0,solo,0m0w2d,4925.0,Shopping,Events,Cultural Highlights,Fall,Uber,High,Motel,Business & Work-Related
User 5906,"London, United Kingdom",en_US,12,20-Jan,2020-01-30T18:41:02-05:00,4,1,6,55.0,group,0m0w6d,6595.0,Urban Attractions,Cultural Highlights,Events,Spring,Van,High,Motel,Business & Work-Related
User 5912,"Hellingly, United Kingdom",en_UK,4,20-Mar,2020-03-20T01:28:04-04:00,5,1,8,28.0,solo,0m0w2d,4225.0,Shopping,Urban Attractions,Events,Summer,PickMe,High,Resort,Business & Work-Related
User 5920,"Ile-de-France, France",en_US,3,20-Jan,2020-01-19T20:38:31-05:00,5,0,2,51.0,group,0m0w4d,6491.0,Events,Shopping,Cultural Highlights,Spring,PickMe,High,Hotel,Business & Work-Related
User 5924,"Bengaluru, India",en_us,19,19-Dec,2019-12-24T00:00:31-05:00,5,0,15,43.0,group,0m1w0d,6569.0,Cultural Highlights,Shopping,Urban Attractions,Fall,Uber,High,Resort,Business & Work-Related
User 5925,"Singapore, Singapore",en_US,121,19-Dec,2019-12-21T06:26:04-05:00,4,0,1,43.0,group,0m0w6d,5091.0,Shopping,Events,Urban Attractions,Spring,Car,High,Resort,Business & Work-Related
User 5926,"Dubai, United Arab Emirates",en_US,64,19-Dec,2019-12-21T04:23:45-05:00,4,2,4,52.0,group,0m0w2d,7756.0,Events,Cultural Highlights,Shopping,Spring,Van,High,Hotel,Business & Work-Related
User 5930,"Kent, United Kingdom",en_US,15,19-Dec,2019-12-10T22:49:09-05:00,5,0,8,35.0,solo,0m0w4d,6956.0,Shopping,Urban Attractions,Events,Fall,PickMe,High,Motel,Business & Work-Related
User 5932,"Kent, United Kingdom",en_UK,3,19-Nov,2019-12-06T01:11:10-05:00,5,0,4,33.0,group,0m1w0d,6053.0,Urban Attractions,Shopping,Cultural Highlights,Fall,Car,High,Motel,Business & Work-Related
User 5936,"Ramsey, United Kingdom",en_US,23,19-Nov,2019-12-01T05:42:29-05:00,4,0,4,47.0,group,0m0w2d,4945.0,Urban Attractions,Shopping,Cultural Highlights,Fall,PickMe,High,Resort,Business & Work-Related
User 5939,"Doha, Qatar",en_UK,68,19-Oct,2019-11-06T01:40:51-05:00,5,0,12,45.0,solo,0m0w5d,7101.0,Events,Urban Attractions,Cultural Highlights,Spring,Van,High,Hotel,Business & Work-Related
User 5950,Mackay,en_US,9,19-Oct,2019-10-09T20:01:51-04:00,2,5,4,32.0,group,0m0w5d,4001.0,Events,Cultural Highlights,Shopping,Fall,Uber,High,Motel,Business & Work-Related
User 5968,"Lichfield, United Kingdom",en_UK,118,20-Jan,2020-02-07T07:13:30-05:00,4,3,2,30.0,group,0m0w4d,4293.0,Cultural Highlights,Events,Urban Attractions,Spring,PickMe,High,Motel,Business & Work-Related
User 5973,"Derbyshire, United Kingdom",en_US,10,20-Jan,2020-02-05T02:46:23-05:00,5,3,10,41.0,group,0m0w6d,4850.0,Shopping,Urban Attractions,Events,Spring,Uber,High,Hotel,Business & Work-Related
User 5978,"Manchester, United Kingdom",en_US,81,19-Jun,2020-01-11T06:15:28-05:00,5,1,13,42.0,solo,0m0w3d,6625.0,Urban Attractions,Events,Shopping,Fall,PickMe,High,Hotel,Business & Work-Related
User 5979,"Bengaluru, India",en_IN,21,19-Dec,2020-01-09T03:48:55-05:00,5,0,2,33.0,group,0m0w3d,4332.0,Events,Shopping,Cultural Highlights,Fall,Car,High,Resort,Business & Work-Related
User 5982,"Bergen, Norway",en_US,113,19-Nov,2019-11-18T04:20:39-05:00,5,0,13,44.0,group,0m0w5d,4089.0,Cultural Highlights,Shopping,Urban Attractions,Spring,Van,High,Motel,Business & Work-Related
User 5991,"Mumbai, India",en_US,9,19-Dec,2019-12-31T01:44:09-05:00,5,1,7,38.0,group,0m1w0d,4994.0,Cultural Highlights,Events,Shopping,Fall,Van,High,Hotel,Business & Work-Related
User 5993,"Athens, Greece",en_UK,46,19-Dec,2019-12-28T00:26:20-05:00,4,1,0,50.0,group,0m0w3d,6786.0,Cultural Highlights,Shopping,Urban Attractions,Fall,Uber,High,Resort,Business & Work-Related
User 5996,"Adelaide, Australia",en_US,28,18-Aug,2018-08-22T03:01:58-04:00,4,2,12,26.0,solo,0m0w2d,5273.0,Urban Attractions,Shopping,Events,Spring,Van,High,Hotel,Business & Work-Related
User 6006,"Sheringham, United Kingdom",en_US,166,15-Jul,2015-07-29T22:09:37-04:00,4,0,3,34.0,solo,0m0w5d,4578.0,Cultural Highlights,Shopping,Urban Attractions,Fall,PickMe,High,Hotel,Business & Work-Related
User 6007,"Farnborough, United Kingdom",en_US,64,15-Jul,2015-07-21T13:59:18-04:00,4,0,14,37.0,solo,0m0w5d,5516.0,Urban Attractions,Events,Cultural Highlights,Spring,Uber,High,Resort,Business & Work-Related
User 6009,"Chula Vista, California",en_US,178,15-Apr,2015-06-07T01:25:39-04:00,5,0,8,25.0,group,0m0w6d,3859.0,Cultural Highlights,Urban Attractions,Shopping,Fall,PickMe,High,Resort,Business & Work-Related
User 6010,"New Delhi, India",en_IN,116,14-Jun,2015-05-27T09:08:15-04:00,5,0,3,50.0,solo,0m0w2d,5521.0,Cultural Highlights,Urban Attractions,Shopping,Spring,Car,High,Resort,Business & Work-Related
User 6011,"Birmingham, United Kingdom",en_UK,69,15-May,2015-05-25T10:02:31-04:00,4,0,7,43.0,solo,0m0w5d,5283.0,Shopping,Cultural Highlights,Events,Fall,Uber,High,Motel,Business & Work-Related
User 6012,"Loosdrecht, The Netherlands",nl,10,15-Feb,2015-03-15T05:22:57-04:00,5,0,9,28.0,group,0m1w0d,5454.0,Shopping,Events,Urban Attractions,Fall,PickMe,High,Motel,Business & Work-Related
User 6013,"Penang Island, Malaysia",en_UK,90,15-Feb,2015-03-05T05:41:55-05:00,4,1,13,52.0,group,0m0w5d,5695.0,Events,Urban Attractions,Cultural Highlights,Winter,Van,High,Resort,Business & Work-Related
User 6017,"Hanoi, Vietnam",en_US,18,14-Aug,2014-08-21T01:02:39-04:00,5,3,5,53.0,solo,0m0w2d,7429.0,Urban Attractions,Shopping,Cultural Highlights,Fall,Uber,High,Hotel,Business & Work-Related
User 6038,"Sharjah, United Arab Emirates",en_US,18,16-Jan,2016-01-11T22:45:31-05:00,3,0,11,44.0,group,0m0w3d,4542.0,Cultural Highlights,Shopping,Events,Fall,Van,High,Resort,Business & Work-Related
User 6040,"New York City, New York",en_US,63,14-Mar,2014-07-03T06:47:13-04:00,4,0,9,38.0,group,0m0w3d,4974.0,Shopping,Events,Cultural Highlights,Fall,Uber,High,Motel,Business & Work-Related
User 6041,Dubai,en_US,35,13-Oct,2013-11-10T23:52:07-05:00,4,1,2,41.0,group,0m0w5d,6419.0,Shopping,Events,Cultural Highlights,Spring,Van,High,Motel,Business & Work-Related
User 6044,"Bucharest, Romania",en_US,51,13-Sep,2013-09-26T12:32:10-04:00,4,1,5,26.0,solo,0m0w4d,4282.0,Shopping,Cultural Highlights,Urban Attractions,Fall,Car,High,Motel,Business & Work-Related
User 6054,"Colchester, United Kingdom",en_UK,226,19-Jan,2019-01-21T18:30:54-05:00,1,1,15,35.0,group,0m0w2d,6800.0,Events,Urban Attractions,Cultural Highlights,Spring,Car,High,Resort,Business & Work-Related
User 6057,"Coventry, United Kingdom",en_UK,13,17-Nov,2018-09-03T04:33:14-04:00,5,0,9,55.0,group,0m0w5d,6030.0,Urban Attractions,Cultural Highlights,Events,Fall,Car,High,Resort,Business & Work-Related
User 6063,"Milan, Italy",nl,3,18-Apr,2018-04-19T01:36:07-04:00,5,0,12,33.0,group,0m0w5d,7019.0,Cultural Highlights,Urban Attractions,Shopping,Spring,Van,High,Resort,Business & Work-Related
User 6064,"Vermont, USA",en_US,514,18-Jan,2018-04-15T09:27:27-04:00,4,1,7,27.0,solo,0m0w5d,5395.0,Cultural Highlights,Shopping,Events,Spring,Car,High,Motel,Business & Work-Related
User 6072,"Dawlish, United Kingdom",en_US,174,18-Mar,2018-03-02T05:19:28-05:00,4,0,1,30.0,group,0m0w4d,4738.0,Urban Attractions,Events,Cultural Highlights,Fall,Uber,High,Motel,Business & Work-Related
User 6075,"Ipswich, United Kingdom",en_UK,123,18-Feb,2018-02-21T11:25:12-05:00,5,0,5,26.0,group,0m0w5d,3605.0,Urban Attractions,Events,Shopping,Fall,Uber,High,Motel,Business & Work-Related
User 6084,"Reading, United Kingdom",en_UK,26,17-Mar,2017-03-26T13:44:56-04:00,3,2,5,53.0,group,0m0w4d,6227.0,Cultural Highlights,Shopping,Events,Fall,Van,High,Resort,Business & Work-Related
User 6091,"Lyndhurst, United Kingdom",en_US,56,17-Mar,2017-03-04T05:20:03-05:00,4,0,2,46.0,group,0m0w5d,6319.0,Events,Shopping,Urban Attractions,Fall,Uber,High,Motel,Business & Work-Related
User 6095,"Dorset, United Kingdom",en_UK,86,17-Oct,2017-11-04T02:29:19-04:00,3,1,5,42.0,solo,0m0w5d,4227.0,Events,Shopping,Cultural Highlights,Winter,Uber,High,Hotel,Business & Work-Related
User 6102,"Hod Hasharon, Israel",en_US,7,17-Aug,2017-08-29T06:00:03-04:00,4,0,2,36.0,group,0m0w4d,6998.0,Events,Cultural Highlights,Shopping,Spring,PickMe,High,Resort,Business & Work-Related
User 6108,"Mckinnon, Australia",en_US,24,17-Jul,2017-07-06T03:54:01-04:00,2,1,4,50.0,group,0m0w4d,4778.0,Urban Attractions,Shopping,Cultural Highlights,Fall,Van,High,Hotel,Business & Work-Related
User 6109,Singapore,en_SG,60,17-Jun,2017-07-02T08:02:30-04:00,4,0,0,27.0,group,0m0w3d,3843.0,Shopping,Urban Attractions,Events,Fall,Van,High,Motel,Business & Work-Related
User 6112,"Brisbane, Australia",en_US,72,17-Jun,2017-06-05T21:32:36-04:00,5,0,5,37.0,group,0m0w6d,7140.0,Cultural Highlights,Urban Attractions,Shopping,Fall,Van,High,Motel,Business & Work-Related
User 6114,"Welwyn Garden City, United Kingdom",en_UK,68,17-Apr,2017-04-27T09:07:42-04:00,4,0,5,42.0,group,0m0w5d,4813.0,Urban Attractions,Shopping,Events,Spring,PickMe,High,Motel,Business & Work-Related
User 6115,"Mumbai, India",en_IN,25,16-Apr,2017-02-15T23:40:56-05:00,3,0,14,35.0,group,0m0w4d,5598.0,Cultural Highlights,Urban Attractions,Events,Fall,Uber,High,Resort,Business & Work-Related
User 6116,"London, United Kingdom",en_US,76,17-Feb,2017-02-06T21:18:33-05:00,3,0,3,37.0,group,0m0w4d,7273.0,Cultural Highlights,Shopping,Urban Attractions,Spring,PickMe,High,Motel,Business & Work-Related
User 6121,London,en_UK,112,17-Jan,2017-01-03T11:56:49-05:00,5,0,10,39.0,solo,0m0w4d,6630.0,Events,Shopping,Urban Attractions,Spring,PickMe,High,Motel,Business & Work-Related
User 6123,"Hartford, United Kingdom",en_UK,296,16-Dec,2016-12-30T06:31:37-05:00,5,0,5,51.0,solo,0m0w5d,5958.0,Cultural Highlights,Shopping,Urban Attractions,Spring,Car,High,Motel,Business & Work-Related
User 6133,"Nice, France",en_US,412,16-May,2016-05-12T05:03:50-04:00,4,2,9,42.0,group,0m0w5d,5349.0,Shopping,Events,Cultural Highlights,Fall,PickMe,High,Hotel,Business & Work-Related
User 6139,"Melbourne, Australia",en_AU,4,16-Dec,2016-12-09T01:01:21-05:00,5,0,5,45.0,solo,0m0w2d,5428.0,Shopping,Events,Urban Attractions,Fall,Van,High,Hotel,Business & Work-Related
User 6140,"Jakarta, Indonesia",en_US,12,16-Dec,2016-12-07T08:13:35-05:00,4,0,7,36.0,group,0m1w0d,5257.0,Cultural Highlights,Urban Attractions,Shopping,Spring,PickMe,High,Resort,Business & Work-Related
User 6141,"Male, Asia",en_US,6,16-Dec,2016-12-06T16:46:00-05:00,4,0,10,40.0,group,0m0w2d,5656.0,Shopping,Events,Urban Attractions,Spring,Van,High,Motel,Business & Work-Related
User 6145,United Kingdom,en_UK,58,16-Oct,2016-11-11T01:04:25-05:00,3,1,4,38.0,group,0m0w2d,4284.0,Urban Attractions,Events,Cultural Highlights,Fall,Car,High,Resort,Business & Work-Related
User 6152,"Hamburg, Germany",de,28,16-Sep,2016-09-24T19:36:04-04:00,4,0,10,50.0,group,0m0w2d,4665.0,Urban Attractions,Events,Shopping,Fall,PickMe,High,Motel,Business & Work-Related
User 6158,"Bedfordview, South Africa",en_GB,22,16-Jan,2016-01-12T16:37:35-05:00,5,0,9,51.0,solo,0m0w4d,5468.0,Events,Shopping,Cultural Highlights,Spring,Van,High,Hotel,Business & Work-Related
User 6173,"New Delhi, India",en_IN,145,16-Jul,2016-08-02T05:32:10-04:00,3,0,6,30.0,solo,0m0w5d,5396.0,Events,Shopping,Urban Attractions,Fall,PickMe,High,Motel,Business & Work-Related
User 6179,"Kochi (Cochin), India",en_US,71,14-Oct,2015-09-02T05:25:28-04:00,4,0,9,49.0,group,0m0w5d,6805.0,Events,Cultural Highlights,Shopping,Spring,PickMe,High,Motel,Business & Work-Related
User 6182,"Barcelona, Spain",en_US,26,15-Aug,2015-08-22T03:13:55-04:00,3,1,6,45.0,group,0m0w3d,4227.0,Shopping,Events,Cultural Highlights,Winter,Uber,High,Hotel,Business & Work-Related
User 6184,"London, United Kingdom",en_UK,98,15-Aug,2015-08-07T02:48:18-04:00,4,0,9,45.0,solo,0m0w3d,4424.0,Events,Cultural Highlights,Urban Attractions,Fall,Car,High,Motel,Business & Work-Related
User 6186,"Shrewsbury, United Kingdom",en_UK,71,15-Jul,2015-07-20T17:39:47-04:00,5,1,12,33.0,solo,0m0w5d,6454.0,Urban Attractions,Events,Shopping,Summer,PickMe,High,Resort,Business & Work-Related
User 6203,London,en_UK,26,15-Feb,2015-02-18T16:44:51-05:00,5,4,2,43.0,solo,0m0w2d,6628.0,Cultural Highlights,Shopping,Urban Attractions,Spring,Van,High,Motel,Business & Work-Related
User 6204,"Wickham Market, United Kingdom",en_UK,398,15-Feb,2015-02-10T16:20:27-05:00,5,0,6,32.0,group,0m0w2d,7469.0,Events,Cultural Highlights,Urban Attractions,Winter,Van,High,Motel,Business & Work-Related
User 6209,"Feltham, United Kingdom",en_UK,95,15-Jan,2015-01-08T19:28:27-05:00,5,0,10,32.0,group,0m0w3d,4316.0,Urban Attractions,Shopping,Cultural Highlights,Fall,Van,High,Hotel,Business & Work-Related
User 6216,"Edmonton, Canada",en_CA,39,16-Feb,2016-03-14T14:35:16-04:00,4,0,2,54.0,group,0m0w2d,6491.0,Events,Urban Attractions,Shopping,Fall,Uber,High,Hotel,Business & Work-Related
User 6222,"Billericay, United Kingdom",en_US,80,16-Feb,2016-02-22T01:56:09-05:00,4,0,6,43.0,solo,0m0w5d,6829.0,Urban Attractions,Events,Cultural Highlights,Spring,Van,High,Motel,Business & Work-Related
User 6223,"Bengaluru, India",en_UK,114,16-Feb,2016-02-22T00:18:07-05:00,3,1,12,36.0,group,0m0w6d,5801.0,Events,Shopping,Cultural Highlights,Spring,Van,High,Resort,Business & Work-Related
User 6224,"Pune, India",en_US,7,16-Feb,2016-02-18T01:40:39-05:00,4,0,3,31.0,group,0m0w5d,5917.0,Events,Urban Attractions,Cultural Highlights,Fall,Uber,High,Hotel,Business & Work-Related
User 6225,"New Delhi, India",en_AU,7,15-Nov,2016-02-14T09:04:24-05:00,4,1,0,52.0,group,0m0w6d,5160.0,Urban Attractions,Shopping,Cultural Highlights,Spring,PickMe,High,Motel,Business & Work-Related
User 6226,"Sydney, Australia",en_US,19,16-Feb,2016-02-12T05:23:02-05:00,3,1,2,50.0,group,0m0w6d,6694.0,Shopping,Events,Cultural Highlights,Spring,Van,High,Motel,Business & Work-Related
User 6229,"Essendon, Australia",en_US,31,13-Jul,2014-06-25T21:38:13-04:00,4,0,10,42.0,group,0m1w0d,6088.0,Events,Shopping,Cultural Highlights,Fall,Car,High,Motel,Business & Work-Related
User 6230,"London, United Kingdom",en_US,70,14-Jun,2014-06-11T09:40:14-04:00,4,0,3,36.0,group,0m0w5d,4177.0,Urban Attractions,Shopping,Events,Fall,Van,High,Resort,Business & Work-Related
User 6233,Singapore,en_US,107,14-Mar,2014-04-05T18:02:26-04:00,4,1,9,36.0,group,0m0w6d,6017.0,Shopping,Events,Cultural Highlights,Spring,Car,High,Hotel,Business & Work-Related
User 6234,"Barcelona, Spain",en_gb,111,14-Mar,2014-03-11T06:03:43-04:00,4,1,11,52.0,group,0m0w2d,6254.0,Cultural Highlights,Shopping,Events,Fall,PickMe,High,Resort,Business & Work-Related
User 6238,"Limbang, Malaysia",en_US,3,13-Jun,2014-01-31T04:12:03-05:00,5,0,4,40.0,group,0m0w5d,4723.0,Cultural Highlights,Shopping,Events,Fall,Car,High,Hotel,Business & Work-Related
User 6242,"Dubai, United Arab Emirates",en_US,8,14-Nov,2014-11-17T22:40:50-05:00,5,0,4,29.0,solo,0m0w2d,5015.0,Shopping,Cultural Highlights,Urban Attractions,Summer,Car,High,Hotel,Business & Work-Related
User 6244,"Scotland, United Kingdom",en_UK,3,13-Nov,2014-10-24T07:35:07-04:00,5,0,3,26.0,group,0m0w3d,4705.0,Cultural Highlights,Events,Urban Attractions,Summer,PickMe,High,Hotel,Business & Work-Related
User 6255,South Pacific,en_AU,138,13-Dec,2014-01-06T21:39:18-05:00,1,0,6,40.0,group,0m0w6d,7276.0,Cultural Highlights,Shopping,Events,Spring,PickMe,High,Motel,Business & Work-Related
User 6259,"Aachen, Germany",de,17,13-Sep,2013-11-01T11:30:35-04:00,4,1,10,41.0,group,0m0w3d,6917.0,Events,Urban Attractions,Cultural Highlights,Spring,Van,High,Resort,Business & Work-Related
User 6261,Manchester,en_US,61,13-Apr,2013-10-15T08:36:24-04:00,4,0,7,49.0,group,0m0w5d,6359.0,Events,Shopping,Cultural Highlights,Fall,Car,High,Motel,Business & Work-Related
User 6267,"Prague, Czech Republic",cs_CZ,41,15-May,2015-11-22T03:10:03-05:00,5,0,14,47.0,solo,0m0w5d,5605.0,Cultural Highlights,Shopping,Events,Spring,Uber,High,Hotel,Business & Work-Related
User 6281,"Oakland, California",en_US,42,20-Jan,2020-01-29T02:21:21-05:00,5,3,14,29.0,solo,0m0w5d,3611.0,Cultural Highlights,Urban Attractions,Shopping,Fall,Van,High,Motel,Business & Work-Related
User 6285,"London, United Kingdom",en_IN,244,19-Nov,2019-11-21T02:07:41-05:00,1,2,4,33.0,group,0m0w2d,6495.0,Urban Attractions,Cultural Highlights,Shopping,Spring,PickMe,High,Motel,Business & Work-Related
User 6294,"Santo Tirso, Portugal",en_US,38,19-Jul,2019-07-16T00:38:27-04:00,5,0,6,43.0,group,0m0w3d,6271.0,Shopping,Events,Urban Attractions,Fall,Van,High,Motel,Business & Work-Related
User 6295,Gold Coast Australia,en_US,116,19-Mar,2019-03-23T23:41:05-04:00,3,1,3,35.0,group,0m0w4d,5963.0,Events,Urban Attractions,Cultural Highlights,Fall,PickMe,High,Motel,Business & Work-Related
User 6299,"Hong Kong, China",en_US,8,19-Mar,2019-03-14T04:43:32-04:00,5,0,10,49.0,solo,0m0w5d,4923.0,Shopping,Cultural Highlights,Urban Attractions,Fall,Uber,High,Hotel,Business & Work-Related
User 6300,New Quay,en_UK,58,19-Mar,2019-03-13T18:09:57-04:00,4,0,6,34.0,group,0m0w3d,6356.0,Cultural Highlights,Events,Urban Attractions,Summer,Van,High,Hotel,Business & Work-Related
User 6307,"Dubai, United Arab Emirates",en_US,272,19-Jan,2019-01-25T21:44:45-05:00,5,0,8,46.0,solo,0m0w5d,6442.0,Events,Cultural Highlights,Urban Attractions,Spring,Van,High,Resort,Business & Work-Related
User 6308,"Fort Pierce, Florida",en_US,41,19-Jan,2019-01-20T02:17:12-05:00,5,1,7,42.0,group,0m0w3d,4558.0,Shopping,Events,Urban Attractions,Spring,PickMe,High,Resort,Business & Work-Related
User 6310,"Dolgellau, United Kingdom",en_UK,67,19-Jan,2019-01-13T05:40:23-05:00,4,2,10,35.0,solo,0m0w2d,7442.0,Events,Cultural Highlights,Urban Attractions,Winter,Car,High,Hotel,Business & Work-Related
User 6320,"Sydney, Australia",en_US,319,18-Dec,2018-12-14T17:04:32-05:00,5,0,0,45.0,group,0m0w4d,5341.0,Cultural Highlights,Urban Attractions,Shopping,Spring,Uber,High,Motel,Business & Work-Related
User 6321,"Ross, Australia",en_US,146,18-Jun,2018-12-12T14:48:08-05:00,3,0,4,36.0,group,0m1w0d,5876.0,Shopping,Urban Attractions,Cultural Highlights,Fall,Uber,High,Resort,Business & Work-Related
User 6323,"Beavercreek, Ohio",en_US,32,18-Nov,2018-11-30T16:42:32-05:00,4,1,2,25.0,group,0m0w3d,5381.0,Urban Attractions,Events,Shopping,Spring,Car,High,Resort,Business & Work-Related
User 6324,"Hervey Bay, Australia",en_AU,16,18-Nov,2018-11-30T09:01:16-05:00,4,1,3,55.0,group,0m0w6d,6160.0,Shopping,Events,Cultural Highlights,Fall,PickMe,High,Motel,Business & Work-Related
User 6325,"Nana Glen, Australia",en_AU,4,18-Nov,2018-11-28T18:30:54-05:00,3,1,12,51.0,group,0m0w3d,6683.0,Events,Cultural Highlights,Shopping,Fall,PickMe,High,Resort,Business & Work-Related
User 6333,"Singapore, Singapore",en_US,41,18-Nov,2018-11-08T03:04:55-05:00,5,1,5,46.0,group,0m0w5d,6344.0,Urban Attractions,Cultural Highlights,Events,Fall,Car,High,Resort,Business & Work-Related
User 6334,"Tiong Bahru, Singapore",en_US,24,18-Oct,2018-10-27T03:30:19-04:00,2,1,7,48.0,group,0m0w5d,6801.0,Shopping,Urban Attractions,Cultural Highlights,Spring,Van,High,Resort,Business & Work-Related
User 6335,"Lisbon, Portugal",pt_PT,17,18-Oct,2018-10-24T06:48:19-04:00,2,0,9,33.0,group,0m0w2d,5178.0,Cultural Highlights,Urban Attractions,Events,Fall,Uber,High,Motel,Business & Work-Related
User 6340,"Buenos Aires, Argentina",en_US,14,17-Oct,2018-09-17T14:12:33-04:00,5,2,14,26.0,solo,0m0w3d,4493.0,Urban Attractions,Cultural Highlights,Events,Spring,Uber,High,Hotel,Business & Work-Related
User 6341,"Philadelphia, Pennsylvania",en_US,20,18-Aug,2018-09-03T13:46:02-04:00,5,1,4,42.0,group,0m0w2d,4703.0,Urban Attractions,Shopping,Cultural Highlights,Spring,Uber,High,Motel,Business & Work-Related
User 6344,"Tel Aviv, Israel",en_US,17,18-Aug,2018-08-12T06:05:16-04:00,3,0,15,25.0,solo,0m0w5d,5438.0,Cultural Highlights,Shopping,Events,Spring,Uber,High,Motel,Business & Work-Related
User 6363,"Worcester, United Kingdom",en_gb,111,18-Mar,2018-03-28T20:03:14-04:00,3,0,2,33.0,group,0m0w6d,7476.0,Shopping,Cultural Highlights,Events,Summer,Van,High,Resort,Business & Work-Related
User 6365,"Paris, France",en_US,313,18-Mar,2018-03-24T09:47:08-04:00,4,0,3,30.0,group,0m1w0d,3526.0,Shopping,Cultural Highlights,Urban Attractions,Spring,Uber,High,Resort,Business & Work-Related
User 6375,"Dubai, United Arab Emirates",en_UK,4,18-Feb,2018-02-24T01:23:02-05:00,3,1,15,37.0,group,0m0w6d,6501.0,Events,Urban Attractions,Cultural Highlights,Spring,Van,High,Hotel,Business & Work-Related
User 6385,"Phnom Penh, Cambodia",en_AU,34,18-Jul,2018-07-02T18:39:22-04:00,4,0,9,55.0,group,0m0w2d,6701.0,Shopping,Urban Attractions,Events,Fall,PickMe,High,Motel,Business & Work-Related
User 6388,"New Delhi, India",en_US,162,18-Jun,2018-06-27T00:04:33-04:00,5,0,5,45.0,group,0m0w6d,6034.0,Urban Attractions,Cultural Highlights,Shopping,Spring,Van,High,Hotel,Business & Work-Related
